Date,Month,Year,Device,Channel,Campaign Type,Media Type,Region,Targeting,Cost,Clicks
3/14/16,3,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,0.68,2
3/15/16,3,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,39.14,8
3/15/16,3,2016,Mobile,Youtube,Video,Video,APAC,Remarketing,0.56,6
3/15/16,3,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,1.86,10
3/16/16,3,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,114.92,20
3/16/16,3,2016,Mobile,Youtube,Video,Video,APAC,Remarketing,2.14,6
3/16/16,3,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,6.8,20
3/17/16,3,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,75.78,18
3/17/16,3,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,6.22,28
3/18/16,3,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,45.78,8
3/18/16,3,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,3.06,26
3/26/16,3,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,161,28
3/26/16,3,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,118.2,16
3/26/16,3,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,45.54,10
3/26/16,3,2016,Desktop,Youtube,Video,Video,Global,Remarketing,361.16,116
3/26/16,3,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,25.58,6
3/26/16,3,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,7.72,26
3/26/16,3,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,10.86,8
3/26/16,3,2016,Tablet,Youtube,Video,Video,Global,Remarketing,9.7,56
3/27/16,3,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,120.58,20
3/27/16,3,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,147.96,24
3/27/16,3,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,48.56,22
3/27/16,3,2016,Desktop,Youtube,Video,Video,Global,Remarketing,360.74,92
3/27/16,3,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,36.42,16
3/27/16,3,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,15.1,42
3/27/16,3,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,16.5,8
3/27/16,3,2016,Tablet,Youtube,Video,Video,Global,Remarketing,14.58,64
3/28/16,3,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,236,20
3/28/16,3,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,153.88,48
3/28/16,3,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,54.84,14
3/28/16,3,2016,Desktop,Youtube,Video,Video,Global,Remarketing,364.18,90
3/28/16,3,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,35.04,24
3/28/16,3,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,12.62,48
3/28/16,3,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,18.42,16
3/28/16,3,2016,Tablet,Youtube,Video,Video,Global,Remarketing,14.6,64
3/29/16,3,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,168.18,28
3/29/16,3,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,156.88,14
3/29/16,3,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,61.84,10
3/29/16,3,2016,Desktop,Youtube,Video,Video,Global,Remarketing,559.58,144
3/29/16,3,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,27.16,12
3/29/16,3,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,17.3,40
3/29/16,3,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,15,4
3/29/16,3,2016,Tablet,Youtube,Video,Video,Global,Remarketing,19.32,86
3/30/16,3,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,170.26,20
3/30/16,3,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,156.1,42
3/30/16,3,2016,Desktop,Youtube,Video,Video,Global,Remarketing,532.82,142
3/30/16,3,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,31.32,4
3/30/16,3,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,14.62,54
3/30/16,3,2016,Tablet,Youtube,Video,Video,Global,Remarketing,15.94,80
3/31/16,3,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,193.16,10
3/31/16,3,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,199.28,34
3/31/16,3,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,5.14,2
3/31/16,3,2016,Desktop,Youtube,Video,Video,Global,Remarketing,462.86,102
3/31/16,3,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,29.32,6
3/31/16,3,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,15.96,54
3/31/16,3,2016,Tablet,Youtube,Video,Video,Global,Remarketing,15.06,86
4/1/16,4,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,232.36,26
4/1/16,4,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,173.2,46
4/1/16,4,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,72.48,26
4/1/16,4,2016,Desktop,Youtube,Video,Video,Global,Remarketing,114.82,30
4/1/16,4,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,30.18,10
4/1/16,4,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,15.7,54
4/1/16,4,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,18.3,20
4/1/16,4,2016,Tablet,Youtube,Video,Video,Global,Remarketing,3.4,30
4/2/16,4,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,143.94,22
4/2/16,4,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,126.16,28
4/2/16,4,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,46.9,18
4/2/16,4,2016,Desktop,Youtube,Video,Video,Global,Remarketing,92.6,52
4/2/16,4,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,37.18,6
4/2/16,4,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,15.66,58
4/2/16,4,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,19.72,18
4/2/16,4,2016,Tablet,Youtube,Video,Video,Global,Remarketing,3.54,18
4/3/16,4,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,141.22,20
4/3/16,4,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,142.42,44
4/3/16,4,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,47.5,10
4/3/16,4,2016,Desktop,Youtube,Video,Video,Global,Remarketing,108.72,50
4/3/16,4,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,36.5,22
4/3/16,4,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,17.98,50
4/3/16,4,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,23.04,14
4/3/16,4,2016,Tablet,Youtube,Video,Video,Global,Remarketing,5.76,14
4/4/16,4,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,263.76,6
4/4/16,4,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,158.34,50
4/4/16,4,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,63.48,12
4/4/16,4,2016,Desktop,Youtube,Video,Video,Global,Remarketing,123.02,48
4/4/16,4,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,37.8,12
4/4/16,4,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,17.58,46
4/4/16,4,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,23.84,24
4/4/16,4,2016,Tablet,Youtube,Video,Video,Global,Remarketing,3.04,26
4/5/16,4,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,260.1,20
4/5/16,4,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,141.4,26
4/5/16,4,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,67.02,6
4/5/16,4,2016,Desktop,Youtube,Video,Video,Global,Remarketing,114.56,44
4/5/16,4,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,39.16,24
4/5/16,4,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,15.82,46
4/5/16,4,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,20.24,22
4/5/16,4,2016,Tablet,Youtube,Video,Video,Global,Remarketing,3.62,16
4/6/16,4,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,259.94,24
4/6/16,4,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,141.72,42
4/6/16,4,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,68.68,10
4/6/16,4,2016,Desktop,Youtube,Video,Video,Global,Remarketing,85.48,26
4/6/16,4,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,42.44,24
4/6/16,4,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,15.68,48
4/6/16,4,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,25.72,36
4/6/16,4,2016,Tablet,Youtube,Video,Video,Global,Remarketing,2.48,12
4/7/16,4,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,253.16,16
4/7/16,4,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,137.9,20
4/7/16,4,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,77.96,6
4/7/16,4,2016,Desktop,Youtube,Video,Video,Global,Remarketing,113.58,40
4/7/16,4,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,46.82,24
4/7/16,4,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,17.68,50
4/7/16,4,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,29.82,22
4/7/16,4,2016,Tablet,Youtube,Video,Video,Global,Remarketing,2.88,18
4/8/16,4,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,268.78,18
4/8/16,4,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,57.26,10
4/8/16,4,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,71.18,8
4/8/16,4,2016,Desktop,Youtube,Video,Video,Global,Remarketing,83.62,32
4/8/16,4,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,41.5,14
4/8/16,4,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,11.4,20
4/8/16,4,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,28.3,10
4/8/16,4,2016,Tablet,Youtube,Video,Video,Global,Remarketing,2.28,8
4/9/16,4,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,146.14,26
4/9/16,4,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,75.6,26
4/9/16,4,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,55.58,8
4/9/16,4,2016,Desktop,Youtube,Video,Video,Global,Remarketing,78.48,36
4/9/16,4,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,41.14,20
4/9/16,4,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,10.22,28
4/9/16,4,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,27.08,18
4/9/16,4,2016,Tablet,Youtube,Video,Video,Global,Remarketing,2.64,14
4/10/16,4,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,157.18,24
4/10/16,4,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,74.84,24
4/10/16,4,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,48.56,14
4/10/16,4,2016,Desktop,Youtube,Video,Video,Global,Remarketing,99.94,52
4/10/16,4,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,41.84,18
4/10/16,4,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,11.78,34
4/10/16,4,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,22.74,20
4/10/16,4,2016,Tablet,Youtube,Video,Video,Global,Remarketing,4.34,24
4/11/16,4,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,79.34,6
4/11/16,4,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,80.62,28
4/11/16,4,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,49.54,6
4/11/16,4,2016,Desktop,Youtube,Video,Video,Global,Remarketing,72.52,44
4/11/16,4,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,11.64,2
4/11/16,4,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,8.06,30
4/11/16,4,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,14.18,10
4/11/16,4,2016,Tablet,Youtube,Video,Video,Global,Remarketing,3.2,8
5/8/16,5,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,99.56,2
5/8/16,5,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,145.02,18
5/8/16,5,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,45.54,2
5/8/16,5,2016,Desktop,Youtube,Video,Video,Global,Remarketing,455.4,94
5/8/16,5,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,25.74,4
5/8/16,5,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,5.1,14
5/8/16,5,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,14.7,4
5/8/16,5,2016,Tablet,Youtube,Video,Video,Global,Remarketing,11.28,20
5/9/16,5,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,283.28,8
5/9/16,5,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,169.14,20
5/9/16,5,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,84.5,14
5/9/16,5,2016,Desktop,Youtube,Video,Video,Global,Remarketing,495.9,124
5/9/16,5,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,33.58,6
5/9/16,5,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,18.5,20
5/9/16,5,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,20.76,6
5/9/16,5,2016,Tablet,Youtube,Video,Video,Global,Remarketing,13.4,34
5/10/16,5,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,295.74,16
5/10/16,5,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,158.52,14
5/10/16,5,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,82.72,12
5/10/16,5,2016,Desktop,Youtube,Video,Video,Global,Remarketing,497.08,74
5/10/16,5,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,43.04,24
5/10/16,5,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,9.5,26
5/10/16,5,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,19.14,2
5/10/16,5,2016,Tablet,Youtube,Video,Video,Global,Remarketing,12.18,24
5/11/16,5,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,328.88,20
5/11/16,5,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,133.34,30
5/11/16,5,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,72.06,12
5/11/16,5,2016,Desktop,Youtube,Video,Video,Global,Remarketing,497.54,78
5/11/16,5,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,51.32,22
5/11/16,5,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,17.9,26
5/11/16,5,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,18.6,38
5/11/16,5,2016,Tablet,Youtube,Video,Video,Global,Remarketing,14.5,58
5/12/16,5,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,303.82,24
5/12/16,5,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,107.46,18
5/12/16,5,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,64.62,6
5/12/16,5,2016,Desktop,Youtube,Video,Video,Global,Remarketing,490.92,64
5/12/16,5,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,44.98,18
5/12/16,5,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,12.1,26
5/12/16,5,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,17.72,6
5/12/16,5,2016,Tablet,Youtube,Video,Video,Global,Remarketing,16.38,62
5/13/16,5,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,278.78,24
5/13/16,5,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,50.82,2
5/13/16,5,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,57.02,12
5/13/16,5,2016,Desktop,Youtube,Video,Video,Global,Remarketing,467.02,72
5/13/16,5,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,48.12,24
5/13/16,5,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,15.5,26
5/13/16,5,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,16.48,22
5/13/16,5,2016,Tablet,Youtube,Video,Video,Global,Remarketing,18.58,54
5/14/16,5,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,169.02,14
5/14/16,5,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,65.68,10
5/14/16,5,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,44.96,4
5/14/16,5,2016,Desktop,Youtube,Video,Video,Global,Remarketing,407.96,34
5/14/16,5,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,46.36,24
5/14/16,5,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,12.54,30
5/14/16,5,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,17.26,12
5/14/16,5,2016,Tablet,Youtube,Video,Video,Global,Remarketing,21.62,50
5/15/16,5,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,165.06,10
5/15/16,5,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,136.2,18
5/15/16,5,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,53.92,6
5/15/16,5,2016,Desktop,Youtube,Video,Video,Global,Remarketing,446.68,76
5/15/16,5,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,49.44,36
5/15/16,5,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,14.98,26
5/15/16,5,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,22.84,22
5/15/16,5,2016,Tablet,Youtube,Video,Video,Global,Remarketing,20.96,56
5/16/16,5,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,275.02,28
5/16/16,5,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,162.88,18
5/16/16,5,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,69.06,10
5/16/16,5,2016,Desktop,Youtube,Video,Video,Global,Remarketing,491.4,64
5/16/16,5,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,46.5,20
5/16/16,5,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,17.78,30
5/16/16,5,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,18.52,14
5/16/16,5,2016,Tablet,Youtube,Video,Video,Global,Remarketing,17.96,52
5/17/16,5,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,265.88,14
5/17/16,5,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,102.4,8
5/17/16,5,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,77.36,2
5/17/16,5,2016,Desktop,Youtube,Video,Video,Global,Remarketing,495.74,76
5/17/16,5,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,45.48,12
5/17/16,5,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,15.34,32
5/17/16,5,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,20.5,10
5/17/16,5,2016,Tablet,Youtube,Video,Video,Global,Remarketing,16.82,46
5/18/16,5,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,301.06,12
5/18/16,5,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,88.48,10
5/18/16,5,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,75.82,10
5/18/16,5,2016,Desktop,Youtube,Video,Video,Global,Remarketing,501.22,82
5/18/16,5,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,40.12,4
5/18/16,5,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,13,18
5/18/16,5,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,14.56,12
5/18/16,5,2016,Tablet,Youtube,Video,Video,Global,Remarketing,14.46,68
5/19/16,5,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,349.16,10
5/19/16,5,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,82.08,8
5/19/16,5,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,80.82,4
5/19/16,5,2016,Desktop,Youtube,Video,Video,Global,Remarketing,501.8,70
5/19/16,5,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,42.16,20
5/19/16,5,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,12.52,28
5/19/16,5,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,17.58,10
5/19/16,5,2016,Tablet,Youtube,Video,Video,Global,Remarketing,16.76,66
5/20/16,5,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,269.16,6
5/20/16,5,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,59.26,4
5/20/16,5,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,64.9,2
5/20/16,5,2016,Desktop,Youtube,Video,Video,Global,Remarketing,473.4,72
5/20/16,5,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,48.1,18
5/20/16,5,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,16.28,20
5/20/16,5,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,20.08,14
5/20/16,5,2016,Tablet,Youtube,Video,Video,Global,Remarketing,16.2,74
5/21/16,5,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,145.56,8
5/21/16,5,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,61,4
5/21/16,5,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,43.6,2
5/21/16,5,2016,Desktop,Youtube,Video,Video,Global,Remarketing,373.44,48
5/21/16,5,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,39.1,6
5/21/16,5,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,13.3,32
5/21/16,5,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,21.62,20
5/21/16,5,2016,Tablet,Youtube,Video,Video,Global,Remarketing,23.92,58
5/22/16,5,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,16.44,52
5/22/16,5,2016,Desktop,Youtube,Video,Video,Global,Remarketing,109.22,90
5/22/16,5,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,3.8,2
5/22/16,5,2016,Tablet,Youtube,Video,Video,Global,Remarketing,3.72,10
5/23/16,5,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,21.24,26
5/23/16,5,2016,Desktop,Youtube,Video,Video,Global,Remarketing,154.54,70
5/23/16,5,2016,Tablet,Youtube,Video,Video,Global,Remarketing,3.16,2
5/24/16,5,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,155.06,2
5/24/16,5,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,18.5,32
5/24/16,5,2016,Desktop,Youtube,Video,Video,Global,Remarketing,150.3,60
5/24/16,5,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,9.26,2
5/24/16,5,2016,Tablet,Youtube,Video,Video,Global,Remarketing,4.62,4
5/25/16,5,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,119.34,2
5/25/16,5,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,18.94,24
5/25/16,5,2016,Desktop,Youtube,Video,Video,Global,Remarketing,157.36,66
5/25/16,5,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,6.86,2
5/25/16,5,2016,Tablet,Youtube,Video,Video,Global,Remarketing,3.1,2
5/26/16,5,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,158.1,4
5/26/16,5,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,19.48,10
5/26/16,5,2016,Desktop,Youtube,Video,Video,Global,Remarketing,139.9,54
5/26/16,5,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,0.52,2
5/26/16,5,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,1.2,2
5/27/16,5,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,130.62,2
5/27/16,5,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,19.3,8
5/27/16,5,2016,Desktop,Youtube,Video,Video,Global,Remarketing,131.46,32
5/27/16,5,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,1.18,2
5/28/16,5,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,97.04,4
5/28/16,5,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,15.38,8
5/28/16,5,2016,Desktop,Youtube,Video,Video,Global,Remarketing,112.78,34
5/28/16,5,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,1.22,2
5/28/16,5,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,1.48,2
5/28/16,5,2016,Tablet,Youtube,Video,Video,Global,Remarketing,3.38,2
5/29/16,5,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,21.16,22
5/29/16,5,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,7.08,2
5/29/16,5,2016,Desktop,Youtube,Video,Video,Global,Remarketing,122.54,60
5/29/16,5,2016,Tablet,Youtube,Video,Video,Global,Remarketing,4.76,2
5/30/16,5,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,22.96,34
5/30/16,5,2016,Desktop,Youtube,Video,Video,Global,Remarketing,169.6,90
5/30/16,5,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,10.1,2
5/30/16,5,2016,Tablet,Youtube,Video,Video,Global,Remarketing,5.86,4
5/31/16,5,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,172.52,4
5/31/16,5,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,18.12,16
5/31/16,5,2016,Desktop,Youtube,Video,Video,Global,Remarketing,172.08,60
5/31/16,5,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,1.08,2
5/31/16,5,2016,Tablet,Youtube,Video,Video,Global,Remarketing,3.64,4
6/1/16,6,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,21.06,20
6/1/16,6,2016,Desktop,Youtube,Video,Video,Global,Remarketing,146.26,90
6/1/16,6,2016,Tablet,Youtube,Video,Video,Global,Remarketing,3.84,2
6/2/16,6,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,230.7,6
6/2/16,6,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,21.54,16
6/2/16,6,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,14.54,2
6/2/16,6,2016,Desktop,Youtube,Video,Video,Global,Remarketing,141.52,40
6/2/16,6,2016,Tablet,Youtube,Video,Video,AMS,Remarketing,14.18,2
6/2/16,6,2016,Tablet,Youtube,Video,Video,Global,Remarketing,2.68,2
6/3/16,6,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,223.96,4
6/3/16,6,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,14.34,14
6/3/16,6,2016,Desktop,Youtube,Video,Video,Global,Remarketing,143.58,30
6/3/16,6,2016,Tablet,Youtube,Video,Video,Global,Remarketing,4.16,6
6/4/16,6,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,19,16
6/4/16,6,2016,Desktop,Youtube,Video,Video,EMEA,Remarketing,6.46,2
6/4/16,6,2016,Desktop,Youtube,Video,Video,Global,Remarketing,112.2,64
6/4/16,6,2016,Tablet,Youtube,Video,Video,Global,Remarketing,4.38,2
6/5/16,6,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,17.94,14
6/5/16,6,2016,Desktop,Youtube,Video,Video,Global,Remarketing,119.06,64
6/5/16,6,2016,Tablet,Youtube,Video,Video,APAC,Remarketing,1.04,4
6/5/16,6,2016,Tablet,Youtube,Video,Video,EMEA,Remarketing,1.82,2
6/5/16,6,2016,Tablet,Youtube,Video,Video,Global,Remarketing,4.32,4
6/6/16,6,2016,Desktop,Youtube,Video,Video,AMS,Remarketing,215.38,4
6/6/16,6,2016,Desktop,Youtube,Video,Video,APAC,Remarketing,23.9,26
